Zeit;Kanal A
(ms);(V)

-1,81579822;0,98440580
-1,81569422;0,98440580
-1,81559022;0,98440580
-1,81548622;0,98440580
-1,81538222;0,98440580
-1,81527822;0,93750000
-1,81517422;1,03115800
-1,81507022;0,98440580
-1,81496622;0,98440580
-1,81486222;0,98440580
-1,81475822;0,98440580
-1,81465422;0,98440580
-1,81455022;0,98440580
-1,81444622;0,98440580
-1,81434222;0,98440580
-1,81423822;0,98440580
-1,81413422;0,98440580
-1,81403022;0,98440580
-1,81392622;0,98440580
-1,81382222;0,98440580
-1,81371822;0,98440580
-1,81361422;0,98440580
-1,81351022;0,98440580
-1,81340622;0,98440580
-1,81330222;0,98440580
-1,81319822;0,98440580
-1,81309422;0,98440580
-1,81299022;0,93750000
-1,81288622;1,03115800
-1,81278222;0,98440580
-1,81267822;0,98440580
-1,81257422;0,98440580
-1,81247022;0,93750000
-1,81236622;0,98440580
-1,81226222;0,98440580
-1,81215822;0,98440580
-1,81205422;0,98440580
-1,81195022;0,98440580
-1,81184622;0,93750000
-1,81174222;0,93750000
-1,81163822;0,98440580
-1,81153422;0,98440580
-1,81143022;0,98440580
-1,81132622;0,98440580
-1,81122222;0,98440580
-1,81111822;0,98440580
-1,81101422;0,98440580
-1,81091022;0,98440580
-1,81080622;0,98440580
-1,81070222;0,98440580
-1,81059822;0,98440580
-1,81049422;0,98440580
-1,81039022;0,98440580
-1,81028622;0,98440580
-1,81018222;0,98440580
-1,81007822;0,98440580
-1,80997422;0,98440580
-1,80987022;0,98440580
-1,80976622;0,98440580
-1,80966222;0,98440580
-1,80955822;0,98440580
-1,80945422;0,98440580
-1,80935022;0,98440580
-1,80924622;0,98440580
-1,80914222;0,98440580
-1,80903822;0,98440580
-1,80893422;0,98440580
-1,80883022;0,98440580
-1,80872622;0,98440580
-1,80862222;0,98440580
-1,80851822;0,98440580
-1,80841422;0,98440580
-1,80831022;0,98440580
-1,80820622;0,98440580
-1,80810222;0,98440580
-1,80799822;0,98440580
-1,80789422;0,98440580
-1,80779022;1,03115800
-1,80768622;0,98440580
-1,80758222;0,98440580
-1,80747822;0,98440580
-1,80737422;0,98440580
-1,80727022;0,98440580
-1,80716622;1,03115800
-1,80706222;0,98440580
-1,80695822;0,98440580
-1,80685422;0,98440580
-1,80675022;0,98440580
-1,80664622;0,98440580
-1,80654222;1,03115800
-1,80643822;0,93750000
-1,80633422;0,98440580
-1,80623022;0,98440580
-1,80612622;0,98440580
-1,80602222;0,98440580
-1,80591822;0,98440580
-1,80581422;0,98440580
-1,80571022;0,98440580
-1,80560622;0,98440580
-1,80550222;0,98440580
-1,80539822;0,98440580
-1,80529422;0,98440580
-1,80519022;1,03115800
-1,80508622;0,98440580
-1,80498222;0,98440580
-1,80487822;0,98440580
-1,80477422;0,98440580
-1,80467022;0,98440580
-1,80456622;0,98440580
-1,80446222;1,03115800
-1,80435822;0,93750000
-1,80425422;0,98440580
-1,80415022;0,98440580
-1,80404622;0,98440580
-1,80394222;1,03115800
-1,80383822;0,98440580
-1,80373422;0,98440580
-1,80363022;0,98440580
-1,80352622;0,98440580
-1,80342222;0,98440580
-1,80331822;1,03115800
-1,80321422;0,98440580
-1,80311022;0,98440580
-1,80300622;0,98440580
-1,80290222;0,98440580
-1,80279822;0,98440580
-1,80269422;1,03115800
-1,80259022;0,98440580
-1,80248622;0,98440580
-1,80238222;0,98440580
-1,80227822;0,98440580
-1,80217422;0,98440580
-1,80207022;1,03115800
-1,80196622;0,98440580
-1,80186222;0,98440580
-1,80175822;0,98440580
-1,80165422;0,98440580
-1,80155022;0,98440580
-1,80144622;0,98440580
-1,80134222;0,93750000
-1,80123822;0,98440580
-1,80113422;0,98440580
-1,80103022;0,98440580
-1,80092622;0,98440580
-1,80082222;0,98440580
-1,80071822;0,98440580
-1,80061422;0,98440580
-1,80051022;0,98440580
-1,80040622;0,98440580
-1,80030222;0,98440580
-1,80019822;0,98440580
-1,80009422;0,93750000
-1,79999022;0,98440580
-1,79988622;0,98440580
-1,79978222;0,98440580
-1,79967822;0,98440580
-1,79957422;0,98440580
-1,79947022;0,93750000
-1,79936622;0,98440580
-1,79926222;0,98440580
-1,79915822;0,93750000
-1,79905422;0,98440580
-1,79895022;0,98440580
-1,79884622;0,98440580
-1,79874222;0,98440580
-1,79863822;0,98440580
-1,79853422;0,98440580
-1,79843022;0,98440580
-1,79832622;0,98440580
-1,79822222;0,98440580
-1,79811822;0,98440580
-1,79801422;0,98440580
-1,79791022;0,93750000
-1,79780622;0,98440580
-1,79770222;1,03115800
-1,79759822;0,93750000
-1,79749422;0,98440580
-1,79739022;0,98440580
-1,79728622;0,98440580
-1,79718222;0,98440580
-1,79707822;0,98440580
-1,79697422;0,98440580
-1,79687022;0,98440580
-1,79676622;0,98440580
-1,79666222;0,98440580
-1,79655822;1,03115800
-1,79645422;0,98440580
-1,79635022;0,98440580
-1,79624622;0,98440580
-1,79614222;0,98440580
-1,79603822;0,98440580
-1,79593422;0,98440580
-1,79583022;1,07806300
-1,79572622;0,93750000
-1,79562222;0,98440580
-1,79551822;0,98440580
-1,79541422;0,98440580
-1,79531022;0,98440580
-1,79520622;0,98440580
-1,79510222;0,98440580
-1,79499822;0,98440580
-1,79489422;0,98440580
-1,79479022;0,98440580
-1,79468622;0,98440580
-1,79458222;0,98440580
-1,79447822;1,03115800
-1,79437422;0,98440580
-1,79427022;0,98440580
-1,79416622;0,98440580
-1,79406222;0,98440580
-1,79395822;0,98440580
-1,79385422;0,98440580
-1,79375022;0,98440580
-1,79364622;0,89059420
-1,79354222;0,98440580
-1,79343822;0,98440580
-1,79333422;0,98440580
-1,79323022;0,98440580
-1,79312622;0,98440580
-1,79302222;0,98440580
-1,79291822;0,98440580
-1,79281422;1,03115800
-1,79271022;0,98440580
-1,79260622;0,98440580
-1,79250222;0,98440580
-1,79239822;0,98440580
-1,79229422;0,98440580
-1,79219022;0,98440580
-1,79208622;0,93750000
-1,79198222;0,98440580
-1,79187822;0,98440580
-1,79177422;0,98440580
-1,79167022;0,98440580
-1,79156622;1,03115800
-1,79146222;0,98440580
-1,79135822;0,98440580
-1,79125422;0,98440580
-1,79115022;0,98440580
-1,79104622;1,03115800
-1,79094222;0,93750000
-1,79083822;0,98440580
-1,79073422;0,98440580
-1,79063022;0,98440580
-1,79052622;0,98440580
-1,79042222;0,98440580
-1,79031822;0,98440580
-1,79021422;0,93750000
-1,79011022;0,98440580
-1,79000622;0,98440580
-1,78990222;0,98440580
-1,78979822;0,98440580
-1,78969422;0,98440580
-1,78959022;0,98440580
-1,78948622;0,98440580
-1,78938222;0,98440580
-1,78927822;0,98440580
-1,78917422;0,98440580
-1,78907022;0,98440580
-1,78896622;0,98440580
-1,78886222;0,98440580
-1,78875822;0,98440580
-1,78865422;0,98440580
-1,78855022;0,98440580
-1,78844622;0,98440580
-1,78834222;0,98440580
-1,78823822;0,98440580
-1,78813422;0,98440580
-1,78803022;0,98440580
-1,78792622;0,98440580
-1,78782222;0,98440580
-1,78771822;0,98440580
-1,78761422;0,98440580
-1,78751022;0,98440580
-1,78740622;0,98440580
-1,78730222;0,93750000
-1,78719822;1,03115800
-1,78709422;0,93750000
-1,78699022;0,98440580
-1,78688622;0,98440580
-1,78678222;0,98440580
-1,78667822;0,98440580
-1,78657422;0,98440580
-1,78647022;0,98440580
-1,78636622;0,98440580
-1,78626222;0,98440580
-1,78615822;0,98440580
-1,78605422;1,03115800
-1,78595022;0,98440580
-1,78584622;0,98440580
-1,78574222;0,98440580
-1,78563822;0,98440580
-1,78553422;0,98440580
-1,78543022;0,98440580
-1,78532622;0,98440580
-1,78522222;0,98440580
-1,78511822;1,03115800
-1,78501422;0,98440580
-1,78491022;0,98440580
-1,78480622;0,98440580
-1,78470222;0,98440580
-1,78459822;0,98440580
-1,78449422;0,98440580
-1,78439022;0,98440580
-1,78428622;0,98440580
-1,78418222;0,98440580
-1,78407822;0,98440580
-1,78397422;0,98440580
-1,78387022;0,98440580
-1,78376622;0,98440580
-1,78366222;0,98440580
-1,78355822;0,98440580
-1,78345422;0,98440580
-1,78335022;0,98440580
-1,78324622;0,98440580
-1,78314222;0,98440580
-1,78303822;0,93750000
-1,78293422;1,03115800
-1,78283022;0,93750000
-1,78272622;0,98440580
-1,78262222;0,98440580
-1,78251822;0,98440580
-1,78241422;0,98440580
-1,78231022;0,98440580
-1,78220622;0,98440580
-1,78210222;0,98440580
-1,78199822;0,98440580
-1,78189422;0,98440580
-1,78179022;0,98440580
-1,78168622;0,98440580
-1,78158222;0,98440580
-1,78147822;0,98440580
-1,78137422;0,98440580
-1,78127022;0,98440580
-1,78116622;0,98440580
-1,78106222;0,98440580
-1,78095822;0,98440580
-1,78085422;0,98440580
-1,78075022;0,98440580
-1,78064622;0,98440580
-1,78054222;0,98440580
-1,78043822;0,98440580
-1,78033422;0,98440580
-1,78023022;0,98440580
-1,78012622;0,98440580
-1,78002222;0,98440580
-1,77991822;0,98440580
-1,77981422;0,98440580
-1,77971022;0,98440580
-1,77960622;0,98440580
-1,77950222;0,98440580
-1,77939822;0,93750000
-1,77929422;0,98440580
-1,77919022;0,98440580
-1,77908622;0,98440580
-1,77898222;0,98440580
-1,77887822;0,98440580
-1,77877422;0,98440580
-1,77867022;1,03115800
-1,77856622;0,93750000
-1,77846222;1,03115800
-1,77835822;0,98440580
-1,77825422;0,98440580
-1,77815022;0,98440580
-1,77804622;0,98440580
-1,77794222;0,98440580
-1,77783822;0,98440580
-1,77773422;0,98440580
-1,77763022;0,98440580
-1,77752622;0,98440580
-1,77742222;0,98440580
-1,77731822;0,98440580
-1,77721422;0,98440580
-1,77711022;0,98440580
-1,77700622;1,03115800
-1,77690222;0,98440580
-1,77679822;0,98440580
-1,77669422;0,98440580
-1,77659022;0,98440580
-1,77648622;1,03115800
-1,77638222;0,98440580
-1,77627822;0,98440580
-1,77617422;0,98440580
-1,77607022;0,98440580
-1,77596622;0,98440580
-1,77586222;0,98440580
-1,77575822;0,98440580
-1,77565422;0,98440580
-1,77555022;0,98440580
-1,77544622;0,98440580
-1,77534222;0,98440580
-1,77523822;0,93750000
-1,77513422;0,98440580
-1,77503022;0,98440580
-1,77492622;0,98440580
-1,77482222;0,98440580
-1,77471822;0,98440580
-1,77461422;0,98440580
-1,77451022;1,03115800
-1,77440622;0,98440580
-1,77430222;0,98440580
-1,77419822;1,03115800
-1,77409422;0,98440580
-1,77399022;0,98440580
-1,77388622;0,98440580
-1,77378222;0,98440580
-1,77367822;0,98440580
-1,77357422;0,98440580
-1,77347022;0,98440580
-1,77336622;0,98440580
-1,77326222;0,98440580
-1,77315822;0,98440580
-1,77305422;0,98440580
-1,77295022;0,98440580
-1,77284622;0,98440580
-1,77274222;0,98440580
-1,77263822;0,98440580
-1,77253422;0,98440580
-1,77243022;0,98440580
-1,77232622;0,98440580
-1,77222222;0,98440580
-1,77211822;0,98440580
-1,77201422;0,98440580
-1,77191022;0,98440580
-1,77180622;0,98440580
-1,77170222;0,98440580
-1,77159822;0,98440580
-1,77149422;0,98440580
-1,77139022;0,98440580
-1,77128622;0,98440580
-1,77118222;0,98440580
-1,77107822;0,98440580
-1,77097422;0,98440580
-1,77087022;0,98440580
-1,77076622;0,98440580
-1,77066222;0,98440580
-1,77055822;0,98440580
-1,77045422;0,98440580
-1,77035022;0,93750000
-1,77024622;0,98440580
-1,77014222;1,03115800
-1,77003822;0,93750000
-1,76993422;1,03115800
-1,76983022;0,98440580
-1,76972622;0,98440580
-1,76962222;0,98440580
-1,76951822;0,98440580
-1,76941422;0,98440580
-1,76931022;0,98440580
-1,76920622;0,98440580
-1,76910222;0,98440580
-1,76899822;0,98440580
-1,76889422;0,98440580
-1,76879022;0,98440580
-1,76868622;0,98440580
-1,76858222;0,98440580
-1,76847822;0,98440580
-1,76837422;0,98440580
-1,76827022;0,98440580
-1,76816622;0,98440580
-1,76806222;0,98440580
-1,76795822;0,98440580
-1,76785422;0,98440580
-1,76775022;0,98440580
-1,76764622;0,98440580
-1,76754222;0,98440580
-1,76743822;0,98440580
-1,76733422;0,98440580
-1,76723022;0,98440580
-1,76712622;0,98440580
-1,76702222;0,98440580
-1,76691822;0,98440580
-1,76681422;0,98440580
-1,76671022;0,98440580
-1,76660622;0,98440580
-1,76650222;0,98440580
-1,76639822;1,03115800
-1,76629422;0,98440580
-1,76619022;0,98440580
-1,76608622;0,98440580
-1,76598222;0,98440580
-1,76587822;0,98440580
-1,76577422;0,93750000
-1,76567022;1,03115800
-1,76556622;0,98440580
-1,76546222;0,98440580
-1,76535822;0,98440580
-1,76525422;0,98440580
-1,76515022;0,98440580
-1,76504622;1,03115800
-1,76494222;0,98440580
-1,76483822;0,93750000
-1,76473422;0,98440580
-1,76463022;0,98440580
-1,76452622;0,98440580
-1,76442222;0,98440580
-1,76431822;0,98440580
-1,76421422;0,98440580
-1,76411022;0,98440580
-1,76400622;0,98440580
-1,76390222;0,93750000
-1,76379822;0,98440580
-1,76369422;1,03115800
-1,76359022;0,98440580
-1,76348622;1,03115800
-1,76338222;0,98440580
-1,76327822;0,98440580
-1,76317422;1,03115800
-1,76307022;0,98440580
-1,76296622;0,98440580
-1,76286222;0,98440580
-1,76275822;0,98440580
-1,76265422;0,98440580
-1,76255022;0,98440580
-1,76244622;0,98440580
-1,76234222;0,98440580
-1,76223822;0,98440580
-1,76213422;0,98440580
-1,76203022;0,98440580
-1,76192622;0,98440580
-1,76182222;0,98440580
-1,76171822;0,98440580
-1,76161422;1,03115800
-1,76151022;0,98440580
-1,76140622;0,98440580
-1,76130222;0,98440580
-1,76119822;0,98440580
-1,76109422;0,98440580
-1,76099022;0,98440580
-1,76088622;0,98440580
-1,76078222;0,98440580
-1,76067822;0,98440580
-1,76057422;0,98440580
-1,76047022;0,98440580
-1,76036622;0,98440580
-1,76026222;0,98440580
-1,76015822;0,98440580
-1,76005422;0,98440580
-1,75995022;0,98440580
-1,75984622;0,98440580
-1,75974222;0,98440580
-1,75963822;0,98440580
-1,75953422;0,98440580
-1,75943022;1,03115800
-1,75932622;0,98440580
-1,75922222;0,98440580
-1,75911822;0,98440580
-1,75901422;0,98440580
-1,75891022;0,98440580
-1,75880622;1,03115800
-1,75870222;0,98440580
-1,75859822;0,98440580
-1,75849422;0,98440580
-1,75839022;0,98440580
-1,75828622;0,98440580
-1,75818222;0,98440580
-1,75807822;0,98440580
-1,75797422;0,98440580
-1,75787022;0,98440580
-1,75776622;0,98440580
-1,75766222;0,98440580
-1,75755822;0,98440580
-1,75745422;0,98440580
-1,75735022;0,98440580
-1,75724622;0,98440580
-1,75714222;1,07806300
-1,75703822;0,98440580
-1,75693422;0,98440580
-1,75683022;0,98440580
-1,75672622;0,98440580
-1,75662222;0,98440580
-1,75651822;1,03115800
-1,75641422;0,98440580
-1,75631022;0,98440580
-1,75620622;0,98440580
-1,75610222;0,98440580
-1,75599822;0,98440580
-1,75589422;0,98440580
-1,75579022;0,98440580
-1,75568622;1,03115800
-1,75558222;0,98440580
-1,75547822;0,98440580
-1,75537422;0,98440580
-1,75527022;1,03115800
-1,75516622;0,98440580
-1,75506222;0,98440580
-1,75495822;0,98440580
-1,75485422;0,98440580
-1,75475022;0,98440580
-1,75464622;0,98440580
-1,75454222;0,93750000
-1,75443822;0,98440580
-1,75433422;1,03115800
-1,75423022;0,98440580
-1,75412622;0,98440580
-1,75402222;0,98440580
-1,75391822;0,98440580
-1,75381422;0,98440580
-1,75371022;0,98440580
-1,75360622;0,98440580
-1,75350222;0,98440580
-1,75339822;0,98440580
-1,75329422;0,98440580
-1,75319022;0,98440580
-1,75308622;0,98440580
-1,75298222;0,98440580
-1,75287822;0,98440580
-1,75277422;0,98440580
-1,75267022;1,03115800
-1,75256622;0,98440580
-1,75246222;0,98440580
-1,75235822;0,98440580
-1,75225422;0,98440580
-1,75215022;0,98440580
-1,75204622;0,98440580
-1,75194222;0,98440580
-1,75183822;0,98440580
-1,75173422;0,98440580
-1,75163022;0,98440580
-1,75152622;0,98440580
-1,75142222;0,98440580
-1,75131822;0,98440580
-1,75121422;0,98440580
-1,75111022;0,98440580
-1,75100622;0,98440580
-1,75090222;0,98440580
-1,75079822;1,03115800
-1,75069422;0,89059420
-1,75059022;1,03115800
-1,75048622;0,98440580
-1,75038222;0,98440580
-1,75027822;0,98440580
-1,75017422;0,98440580
-1,75007022;0,98440580
-1,74996622;0,98440580
-1,74986222;0,98440580
-1,74975822;0,98440580
-1,74965422;0,98440580
-1,74955022;0,98440580
-1,74944622;0,98440580
-1,74934222;0,98440580
-1,74923822;0,98440580
-1,74913422;0,98440580
-1,74903022;0,98440580
-1,74892622;0,98440580
-1,74882222;0,98440580
-1,74871822;0,98440580
-1,74861422;0,98440580
-1,74851022;0,98440580
-1,74840622;0,98440580
-1,74830222;0,98440580
-1,74819822;0,98440580
-1,74809422;0,98440580
-1,74799022;0,98440580
-1,74788622;0,98440580
-1,74778222;0,98440580
-1,74767822;1,03115800
-1,74757422;0,98440580
-1,74747022;0,98440580
-1,74736622;0,98440580
-1,74726222;0,98440580
-1,74715822;0,98440580
-1,74705422;0,98440580
-1,74695022;0,98440580
-1,74684622;0,98440580
-1,74674222;0,98440580
-1,74663822;0,98440580
-1,74653422;0,98440580
-1,74643022;0,93750000
-1,74632622;0,98440580
-1,74622222;0,98440580
-1,74611822;0,98440580
-1,74601422;0,98440580
-1,74591022;0,98440580
-1,74580622;0,98440580
-1,74570222;0,98440580
-1,74559822;0,98440580
-1,74549422;0,98440580
-1,74539022;0,98440580
-1,74528622;0,98440580
-1,74518222;0,98440580
-1,74507822;0,98440580
-1,74497422;0,98440580
-1,74487022;0,98440580
-1,74476622;0,98440580
-1,74466222;0,98440580
-1,74455822;0,98440580
-1,74445422;0,98440580
-1,74435022;0,98440580
-1,74424622;1,03115800
-1,74414222;0,93750000
-1,74403822;0,98440580
-1,74393422;1,03115800
-1,74383022;0,98440580
-1,74372622;0,98440580
-1,74362222;0,98440580
-1,74351822;0,98440580
-1,74341422;0,98440580
-1,74331022;0,98440580
-1,74320622;0,98440580
-1,74310222;0,98440580
-1,74299822;0,98440580
-1,74289422;0,98440580
-1,74279022;0,98440580
-1,74268622;0,98440580
-1,74258222;0,98440580
-1,74247822;0,98440580
-1,74237422;0,98440580
-1,74227022;0,93750000
-1,74216622;0,98440580
-1,74206222;0,98440580
-1,74195822;1,03115800
-1,74185422;0,98440580
-1,74175022;0,98440580
-1,74164622;0,98440580
-1,74154222;0,93750000
-1,74143822;0,98440580
-1,74133422;0,98440580
-1,74123022;0,93750000
-1,74112622;0,98440580
-1,74102222;0,98440580
-1,74091822;0,98440580
-1,74081422;0,98440580
-1,74071022;0,98440580
-1,74060622;0,98440580
-1,74050222;0,98440580
-1,74039822;0,98440580
-1,74029422;0,98440580
-1,74019022;0,98440580
-1,74008622;0,93750000
-1,73998222;1,03115800
-1,73987822;0,93750000
-1,73977422;0,98440580
-1,73967022;0,98440580
-1,73956622;1,03115800
-1,73946222;0,98440580
-1,73935822;0,98440580
-1,73925422;0,98440580
-1,73915022;0,98440580
-1,73904622;0,98440580
-1,73894222;0,98440580
-1,73883822;0,98440580
-1,73873422;0,98440580
-1,73863022;0,98440580
-1,73852622;0,98440580
-1,73842222;0,93750000
-1,73831822;0,98440580
-1,73821422;0,98440580
-1,73811022;0,98440580
-1,73800622;1,03115800
-1,73790222;0,93750000
-1,73779822;0,98440580
-1,73769422;0,98440580
-1,73759022;0,98440580
-1,73748622;0,98440580
-1,73738222;0,98440580
-1,73727822;0,98440580
-1,73717422;0,98440580
-1,73707022;0,98440580
-1,73696622;0,98440580
-1,73686222;0,93750000
-1,73675822;0,98440580
-1,73665422;0,98440580
-1,73655022;0,98440580
-1,73644622;1,03115800
-1,73634222;0,98440580
-1,73623822;0,98440580
-1,73613422;0,98440580
-1,73603022;0,98440580
-1,73592622;0,98440580
-1,73582222;0,93750000
-1,73571822;1,03115800
-1,73561422;0,98440580
-1,73551022;0,98440580
-1,73540622;0,98440580
-1,73530222;0,98440580
-1,73519822;0,98440580
-1,73509422;0,98440580
-1,73499022;0,98440580
-1,73488622;0,98440580
-1,73478222;0,98440580
-1,73467822;1,03115800
-1,73457422;0,98440580
-1,73447022;1,03115800
-1,73436622;0,98440580
-1,73426222;0,98440580
-1,73415822;0,98440580
-1,73405422;0,98440580
-1,73395022;0,98440580
-1,73384622;0,98440580
-1,73374222;0,98440580
-1,73363822;1,03115800
-1,73353422;0,98440580
-1,73343022;0,98440580
-1,73332622;0,98440580
-1,73322222;0,98440580
-1,73311822;0,98440580
-1,73301422;0,98440580
-1,73291022;0,98440580
-1,73280622;0,98440580
-1,73270222;0,98440580
-1,73259822;0,98440580
-1,73249422;0,98440580
-1,73239022;0,98440580
-1,73228622;0,98440580
-1,73218222;0,98440580
-1,73207822;0,98440580
-1,73197422;0,98440580
-1,73187022;0,98440580
-1,73176622;0,98440580
-1,73166222;0,98440580
-1,73155822;1,03115800
-1,73145422;0,98440580
-1,73135022;0,98440580
-1,73124622;0,98440580
-1,73114222;0,98440580
-1,73103822;0,98440580
-1,73093422;0,98440580
-1,73083022;0,98440580
-1,73072622;0,98440580
-1,73062222;0,98440580
-1,73051822;0,98440580
-1,73041422;0,98440580
-1,73031022;0,98440580
-1,73020622;1,03115800
-1,73010222;0,98440580
-1,72999822;0,98440580
-1,72989422;1,03115800
-1,72979022;0,98440580
-1,72968622;0,98440580
-1,72958222;0,98440580
-1,72947822;0,98440580
-1,72937422;0,98440580
-1,72927022;1,03115800
-1,72916622;0,98440580
-1,72906222;0,98440580
-1,72895822;0,98440580
-1,72885422;0,98440580
-1,72875022;0,98440580
-1,72864622;0,98440580
-1,72854222;0,98440580
-1,72843822;0,98440580
-1,72833422;0,98440580
-1,72823022;0,98440580
-1,72812622;0,98440580
-1,72802222;0,98440580
-1,72791822;0,98440580
-1,72781422;0,98440580
-1,72771022;0,98440580
-1,72760622;0,98440580
-1,72750222;0,98440580
-1,72739822;0,98440580
-1,72729422;0,98440580
-1,72719022;1,03115800
-1,72708622;0,98440580
-1,72698222;0,98440580
-1,72687822;0,98440580
-1,72677422;0,98440580
-1,72667022;0,98440580
-1,72656622;0,98440580
-1,72646222;0,98440580
-1,72635822;0,98440580
-1,72625422;0,98440580
-1,72615022;0,98440580
-1,72604622;0,98440580
-1,72594222;0,98440580
-1,72583822;0,98440580
-1,72573422;0,98440580
-1,72563022;0,98440580
-1,72552622;0,98440580
-1,72542222;0,98440580
-1,72531822;0,98440580
-1,72521422;0,98440580
-1,72511022;0,93750000
-1,72500622;0,98440580
-1,72490222;0,98440580
-1,72479822;0,98440580
-1,72469422;0,98440580
-1,72459022;0,98440580
-1,72448622;0,98440580
-1,72438222;0,98440580
-1,72427822;0,98440580
-1,72417422;0,98440580
-1,72407022;1,03115800
-1,72396622;0,98440580
-1,72386222;0,98440580
-1,72375822;1,03115800
-1,72365422;0,98440580
-1,72355022;0,98440580
-1,72344622;0,98440580
-1,72334222;0,98440580
-1,72323822;0,98440580
-1,72313422;0,98440580
-1,72303022;1,03115800
-1,72292622;0,98440580
-1,72282222;0,98440580
-1,72271822;0,98440580
-1,72261422;0,98440580
-1,72251022;0,98440580
-1,72240622;0,98440580
-1,72230222;0,98440580
-1,72219822;0,98440580
-1,72209422;0,98440580
-1,72199022;0,98440580
-1,72188622;0,98440580
-1,72178222;0,98440580
-1,72167822;0,98440580
-1,72157422;0,98440580
-1,72147022;0,98440580
-1,72136622;1,03115800
-1,72126222;0,98440580
-1,72115822;0,98440580
-1,72105422;0,98440580
-1,72095022;0,98440580
-1,72084622;1,03115800
-1,72074222;0,98440580
-1,72063822;0,98440580
-1,72053422;0,98440580
-1,72043022;0,98440580
-1,72032622;0,98440580
-1,72022222;0,98440580
-1,72011822;0,98440580
-1,72001422;0,98440580
-1,71991022;0,98440580
-1,71980622;0,98440580
-1,71970222;0,98440580
-1,71959822;0,98440580
-1,71949422;0,98440580
-1,71939022;0,98440580
-1,71928622;0,98440580
-1,71918222;0,98440580
-1,71907822;0,98440580
-1,71897422;0,98440580
-1,71887022;0,98440580
-1,71876622;1,03115800
-1,71866222;0,93750000
-1,71855822;0,98440580
-1,71845422;0,98440580
-1,71835022;0,98440580
-1,71824622;0,98440580
-1,71814222;0,98440580
-1,71803822;0,98440580
-1,71793422;0,98440580
-1,71783022;0,98440580
-1,71772622;0,98440580
-1,71762222;0,98440580
-1,71751822;0,98440580
-1,71741422;0,98440580
-1,71731022;0,98440580
-1,71720622;0,98440580
-1,71710222;0,98440580
-1,71699822;0,98440580
-1,71689422;1,03115800
-1,71679022;0,98440580
-1,71668622;0,98440580
-1,71658222;0,98440580
-1,71647822;0,98440580
-1,71637422;0,98440580
-1,71627022;0,98440580
-1,71616622;0,98440580
-1,71606222;0,98440580
-1,71595822;0,98440580
-1,71585422;0,98440580
-1,71575022;0,98440580
-1,71564622;0,93750000
-1,71554222;0,98440580
-1,71543822;0,98440580
-1,71533422;0,98440580
-1,71523022;0,98440580
-1,71512622;0,98440580
-1,71502222;0,98440580
-1,71491822;0,98440580
-1,71481422;0,98440580
-1,71471022;0,98440580
-1,71460622;0,98440580
-1,71450222;0,98440580
-1,71439822;0,98440580
-1,71429422;0,98440580
-1,71419022;0,98440580
-1,71408622;0,98440580
-1,71398222;0,98440580
-1,71387822;0,98440580
-1,71377422;0,98440580
-1,71367022;1,03115800
-1,71356622;0,98440580
-1,71346222;0,98440580
-1,71335822;0,98440580
-1,71325422;0,98440580
-1,71315022;0,98440580
-1,71304622;0,98440580
-1,71294222;0,98440580
-1,71283822;0,98440580
-1,71273422;0,98440580
-1,71263022;0,98440580
-1,71252622;0,98440580
-1,71242222;0,98440580
-1,71231822;0,98440580
-1,71221422;0,98440580
-1,71211022;0,98440580
-1,71200622;0,98440580
-1,71190222;0,98440580
-1,71179822;0,98440580
-1,71169422;1,03115800
-1,71159022;0,98440580
-1,71148622;1,03115800
-1,71138222;0,98440580
-1,71127822;1,03115800
-1,71117422;0,98440580
-1,71107022;0,98440580
-1,71096622;0,98440580
-1,71086222;0,98440580
-1,71075822;0,98440580
-1,71065422;0,98440580
-1,71055022;0,98440580
-1,71044622;0,98440580
-1,71034222;1,03115800
-1,71023822;0,93750000
-1,71013422;0,98440580
-1,71003022;0,98440580
-1,70992622;0,98440580
-1,70982222;0,98440580
-1,70971822;0,98440580
-1,70961422;0,98440580
-1,70951022;0,98440580
-1,70940622;0,98440580
-1,70930222;0,98440580
-1,70919822;0,98440580
-1,70909422;0,98440580
-1,70899022;0,98440580
-1,70888622;0,98440580
-1,70878222;0,98440580
-1,70867822;0,98440580
-1,70857422;0,98440580
-1,70847022;0,98440580
-1,70836622;0,98440580
-1,70826222;0,98440580
-1,70815822;0,93750000
-1,70805422;1,03115800
-1,70795022;0,98440580
-1,70784622;0,98440580
-1,70774222;0,98440580
-1,70763822;0,98440580
-1,70753422;0,98440580
-1,70743022;0,98440580
-1,70732622;0,98440580
-1,70722222;0,98440580
-1,70711822;0,98440580
-1,70701422;0,98440580
-1,70691022;1,03115800
-1,70680622;0,98440580
-1,70670222;0,98440580
-1,70659822;0,98440580
-1,70649422;0,98440580
-1,70639022;0,98440580
-1,70628622;0,98440580
-1,70618222;0,98440580
-1,70607822;0,98440580
-1,70597422;1,03115800
-1,70587022;0,98440580
-1,70576622;0,98440580
-1,70566222;0,98440580
-1,70555822;0,98440580
-1,70545422;0,98440580
-1,70535022;0,98440580
-1,70524622;0,98440580
-1,70514222;0,98440580
-1,70503822;0,98440580
-1,70493422;0,98440580
-1,70483022;0,98440580
-1,70472622;0,98440580
-1,70462222;0,98440580
-1,70451822;0,98440580
-1,70441422;0,98440580
-1,70431022;0,93750000
-1,70420622;0,98440580
-1,70410222;0,98440580
