Zeit;Kanal A
(ms);(mV)

-15,05166597;0,00000000
-15,04666597;-1,11712600
-15,04166597;-0,93073320
-15,03666597;-1,30290300
-15,03166597;-0,74434050
-15,02666597;-1,11712600
-15,02166597;-1,30290300
-15,01666597;-1,67568900
-15,01166597;-0,74434050
-15,00666597;-0,55856290
-15,00166597;-1,30290300
-14,99666597;-0,55856290
-14,99166597;-1,30290300
-14,98666597;-1,11712600
-14,98166597;-1,11712600
-14,97666597;-0,74434050
-14,97166597;-1,86146600
-14,96666597;-1,30290300
-14,96166597;-1,67568900
-14,95666597;-1,30290300
-14,95166597;-1,67568900
-14,94666597;-1,30290300
-14,94166597;-2,04785900
-14,93666597;-1,86146600
-14,93166597;-1,11712600
-14,92666597;-1,67568900
-14,92166597;-1,30290300
-14,91666597;-1,67568900
-14,91166597;-1,11712600
-14,90666597;-1,30290300
-14,90166597;-1,67568900
-14,89666597;-1,11712600
-14,89166597;-1,67568900
-14,88666597;-1,67568900
-14,88166597;-1,30290300
-14,87666597;-2,60642200
-14,87166597;-2,23425200
-14,86666597;-2,60642200
-14,86166597;-3,35137800
-14,85666597;-3,16498500
-14,85166597;-3,16498500
-14,84666598;-2,97859200
-14,84166598;-3,16498500
-14,83666598;-3,72354800
-14,83166598;-3,53715500
-14,82666598;-3,35137800
-14,82166598;-3,53715500
-14,81666598;-3,90994000
-14,81166598;-4,46850300
-14,80666598;-5,02706700
-14,80166598;-5,77140700
-14,79666598;-5,02706700
-14,79166598;-5,39923700
-14,78666598;-5,95780000
-14,78166598;-6,32997000
-14,77666598;-6,14419300
-14,77166598;-7,26131900
-14,76666598;-6,70275500
-14,76166598;-6,88853300
-14,75666598;-6,14419300
-14,75166598;-7,63348900
-14,74666598;-6,70275500
-14,74166598;-7,26131900
-14,73666598;-6,88853300
-14,73166598;-7,26131900
-14,72666598;-5,21284400
-14,72166598;-6,14419300
-14,71666598;-5,95780000
-14,71166598;-5,39923700
-14,70666598;-5,39923700
-14,70166598;-4,84067400
-14,69666598;-4,46850300
-14,69166598;-4,09571800
-14,68666598;-3,90994000
-14,68166598;-3,90994000
-14,67666598;-4,46850300
-14,67166598;-4,65428200
-14,66666598;-4,65428200
-14,66166598;-4,46850300
-14,65666598;-4,46850300
-14,65166598;-4,65428200
-14,64666598;-4,46850300
-14,64166598;-4,46850300
-14,63666598;-4,65428200
-14,63166598;-4,46850300
-14,62666598;-4,65428200
-14,62166598;-5,02706700
-14,61666598;-4,09571800
-14,61166598;-5,02706700
-14,60666598;-6,32997000
-14,60166598;-5,02706700
-14,59666598;-5,02706700
-14,59166598;-5,21284400
-14,58666598;-5,02706700
-14,58166598;-5,77140700
-14,57666598;-5,95780000
-14,57166598;-5,58562900
-14,56666598;-6,32997000
-14,56166598;-5,77140700
-14,55666598;-6,32997000
-14,55166598;-5,95780000
-14,54666598;-5,39923700
-14,54166598;-5,39923700
-14,53666598;-4,84067400
-14,53166598;-5,77140700
-14,52666598;-3,90994000
-14,52166598;-4,28211100
-14,51666598;-3,16498500
-14,51166598;-3,16498500
-14,50666598;-1,67568900
-14,50166598;-2,04785900
-14,49666598;-1,86146600
-14,49166598;-1,86146600
-14,48666598;-0,74434050
-14,48166598;-2,42002900
-14,47666598;-2,04785900
-14,47166598;-2,04785900
-14,46666598;-1,11712600
-14,46166598;-1,67568900
-14,45666598;-0,74434050
-14,45166598;-0,37217020
-14,44666599;0,74434050
-14,44166599;0,18577760
-14,43666599;0,55856290
-14,43166599;1,48929600
-14,42666599;1,67568900
-14,42166599;1,67568900
-14,41666599;2,79281500
-14,41166599;2,60642200
-14,40666599;2,42002900
-14,40166599;3,35137800
-14,39666599;2,79281500
-14,39166599;3,35137800
-14,38666599;3,16498500
-14,38166599;2,79281500
-14,37666599;3,16498500
-14,37166599;2,97859200
-14,36666599;2,97859200
-14,36166599;3,53715500
-14,35666599;2,79281500
-14,35166599;2,97859200
-14,34666599;3,90994000
-14,34166599;3,16498500
-14,33666599;3,35137800
-14,33166599;3,90994000
-14,32666599;4,28211100
-14,32166599;4,28211100
-14,31666599;4,84067400
-14,31166599;3,90994000
-14,30666599;3,90994000
-14,30166599;3,90994000
-14,29666599;3,72354800
-14,29166599;4,09571800
-14,28666599;3,35137800
-14,28166599;4,09571800
-14,27666599;4,46850300
-14,27166599;3,90994000
-14,26666599;4,09571800
-14,26166599;4,09571800
-14,25666599;4,28211100
-14,25166599;3,90994000
-14,24666599;4,46850300
-14,24166599;4,46850300
-14,23666599;4,28211100
-14,23166599;3,72354800
-14,22666599;4,65428200
-14,22166599;4,84067400
-14,21666599;4,28211100
-14,21166599;4,65428200
-14,20666599;4,28211100
-14,20166599;4,28211100
-14,19666599;3,72354800
-14,19166599;5,02706700
-14,18666599;3,72354800
-14,18166599;3,90994000
-14,17666599;3,35137800
-14,17166599;3,35137800
-14,16666599;2,97859200
-14,16166599;3,16498500
-14,15666599;2,97859200
-14,15166599;3,53715500
-14,14666599;2,97859200
-14,14166599;3,35137800
-14,13666599;2,79281500
-14,13166599;2,79281500
-14,12666599;2,23425200
-14,12166599;2,42002900
-14,11666599;2,04785900
-14,11166599;2,79281500
-14,10666599;2,60642200
-14,10166599;2,42002900
-14,09666599;2,97859200
-14,09166599;2,97859200
-14,08666599;3,16498500
-14,08166599;2,79281500
-14,07666599;3,72354800
-14,07166599;2,79281500
-14,06666599;3,53715500
-14,06166599;3,53715500
-14,05666599;3,90994000
-14,05166600;4,46850300
-14,04666600;3,35137800
-14,04166600;4,09571800
-14,03666600;3,72354800
-14,03166600;3,90994000
-14,02666600;4,28211100
-14,02166600;4,09571800
-14,01666600;3,72354800
-14,01166600;4,28211100
-14,00666600;5,21284400
-14,00166600;5,02706700
-13,99666600;4,84067400
-13,99166600;5,21284400
-13,98666600;5,58562900
-13,98166600;5,58562900
-13,97666600;5,39923700
-13,97166600;6,51636300
-13,96666600;5,21284400
-13,96166600;5,39923700
-13,95666600;5,58562900
-13,95166600;4,09571800
-13,94666600;5,21284400
-13,94166600;4,65428200
-13,93666600;4,28211100
-13,93166600;4,84067400
-13,92666600;4,46850300
-13,92166600;4,65428200
-13,91666600;4,28211100
-13,91166600;4,65428200
-13,90666600;5,02706700
-13,90166600;4,28211100
-13,89666600;4,65428200
-13,89166600;4,46850300
-13,88666600;4,84067400
-13,88166600;4,84067400
-13,87666600;5,02706700
-13,87166600;5,21284400
-13,86666600;4,46850300
-13,86166600;3,90994000
-13,85666600;4,84067400
-13,85166600;4,28211100
-13,84666600;4,65428200
-13,84166600;5,02706700
-13,83666600;4,84067400
-13,83166600;4,84067400
-13,82666600;4,28211100
-13,82166600;3,72354800
-13,81666600;3,72354800
-13,81166600;4,65428200
-13,80666600;5,39923700
-13,80166600;3,90994000
-13,79666600;3,35137800
-13,79166600;4,28211100
-13,78666600;3,72354800
-13,78166600;3,53715500
-13,77666600;3,72354800
-13,77166600;2,97859200
-13,76666600;2,97859200
-13,76166600;2,97859200
-13,75666600;3,16498500
-13,75166600;2,42002900
-13,74666600;2,04785900
-13,74166600;2,04785900
-13,73666600;1,86146600
-13,73166600;1,48929600
-13,72666600;1,86146600
-13,72166600;2,04785900
-13,71666600;2,04785900
-13,71166600;1,48929600
-13,70666600;2,23425200
-13,70166600;1,86146600
-13,69666600;1,86146600
-13,69166600;1,48929600
-13,68666600;1,67568900
-13,68166600;1,67568900
-13,67666600;2,23425200
-13,67166600;1,48929600
-13,66666600;1,48929600
-13,66166600;1,11712600
-13,65666601;1,86146600
-13,65166601;0,93073320
-13,64666601;1,48929600
-13,64166601;0,93073320
-13,63666601;1,30290300
-13,63166601;1,48929600
-13,62666601;1,86146600
-13,62166601;1,48929600
-13,61666601;2,04785900
-13,61166601;1,67568900
-13,60666601;1,67568900
-13,60166601;2,60642200
-13,59666601;2,04785900
-13,59166601;1,30290300
-13,58666601;2,23425200
-13,58166601;1,48929600
-13,57666601;1,86146600
-13,57166601;2,04785900
-13,56666601;1,86146600
-13,56166601;1,86146600
-13,55666601;2,04785900
-13,55166601;1,67568900
-13,54666601;2,79281500
-13,54166601;0,93073320
-13,53666601;2,04785900
-13,53166601;2,04785900
-13,52666601;2,42002900
-13,52166601;2,04785900
-13,51666601;2,04785900
-13,51166601;2,42002900
-13,50666601;2,42002900
-13,50166601;3,35137800
-13,49666601;1,86146600
-13,49166601;2,23425200
-13,48666601;1,86146600
-13,48166601;1,67568900
-13,47666601;1,48929600
-13,47166601;1,48929600
-13,46666601;1,67568900
-13,46166601;1,11712600
-13,45666601;0,55856290
-13,45166601;1,48929600
-13,44666601;0,74434050
-13,44166601;0,74434050
-13,43666601;0,55856290
-13,43166601;0,93073320
-13,42666601;0,00000000
-13,42166601;0,18577760
-13,41666601;0,55856290
-13,41166601;0,18577760
-13,40666601;-0,74434050
-13,40166601;-0,37217020
-13,39666601;0,00000000
-13,39166601;0,00000000
-13,38666601;-0,74434050
-13,38166601;-1,48929600
-13,37666601;-0,55856290
-13,37166601;-0,18577760
-13,36666601;-1,11712600
-13,36166601;-1,86146600
-13,35666601;-1,67568900
-13,35166601;-1,48929600
-13,34666601;-2,04785900
-13,34166601;-2,42002900
-13,33666601;-2,60642200
-13,33166601;-2,42002900
-13,32666601;-2,97859200
-13,32166601;-2,97859200
-13,31666601;-3,90994000
-13,31166601;-4,84067400
-13,30666601;-5,02706700
-13,30166601;-5,39923700
-13,29666601;-6,32997000
-13,29166601;-5,21284400
-13,28666601;-6,88853300
-13,28166601;-8,00565900
-13,27666601;-8,19205200
-13,27166601;-9,30917700
-13,26666601;-8,56422200
-13,26166602;-8,75061500
-13,25666602;-8,19205200
-13,25166602;-8,19205200
-13,24666602;-6,70275500
-13,24166602;-5,77140700
-13,23666602;-4,65428200
-13,23166602;-3,35137800
-13,22666602;-3,35137800
-13,22166602;-2,60642200
-13,21666602;-2,23425200
-13,21166602;-1,67568900
-13,20666602;-2,23425200
-13,20166602;-1,48929600
-13,19666602;-0,37217020
-13,19166602;-2,60642200
-13,18666602;-2,60642200
-13,18166602;-3,35137800
-13,17666602;-2,23425200
-13,17166602;-2,97859200
-13,16666602;-3,16498500
-13,16166602;-2,97859200
-13,15666602;-3,53715500
-13,15166602;-2,60642200
-13,14666602;-2,23425200
-13,14166602;-2,23425200
-13,13666602;-1,30290300
-13,13166602;-1,48929600
-13,12666602;-1,30290300
-13,12166602;-1,30290300
-13,11666602;-2,04785900
-13,11166602;-2,04785900
-13,10666602;-3,16498500
-13,10166602;-3,16498500
-13,09666602;-3,16498500
-13,09166602;-3,53715500
-13,08666602;-4,46850300
-13,08166602;-4,28211100
-13,07666602;-4,65428200
-13,07166602;-4,65428200
-13,06666602;-4,09571800
-13,06166602;-4,46850300
-13,05666602;-3,90994000
-13,05166602;-2,97859200
-13,04666602;-2,04785900
-13,04166602;-2,04785900
-13,03666602;-1,67568900
-13,03166602;-1,30290300
-13,02666602;-1,30290300
-13,02166602;-1,48929600
-13,01666602;-1,11712600
-13,01166602;-2,04785900
-13,00666602;-2,60642200
-13,00166602;-1,86146600
-12,99666602;-1,86146600
-12,99166602;-2,23425200
-12,98666602;-2,04785900
-12,98166602;-2,60642200
-12,97666602;-1,67568900
-12,97166602;-1,30290300
-12,96666602;-1,11712600
-12,96166602;0,00000000
-12,95666602;0,37217020
-12,95166602;1,30290300
-12,94666602;1,48929600
-12,94166602;1,48929600
-12,93666602;2,42002900
-12,93166602;2,42002900
-12,92666602;2,42002900
-12,92166602;2,42002900
-12,91666602;2,42002900
-12,91166602;2,97859200
-12,90666602;3,16498500
-12,90166602;2,60642200
-12,89666602;2,97859200
-12,89166602;2,97859200
-12,88666602;2,79281500
-12,88166602;2,60642200
-12,87666602;3,16498500
-12,87166602;2,42002900
-12,86666603;2,79281500
-12,86166603;2,79281500
-12,85666603;2,79281500
-12,85166603;2,79281500
-12,84666603;2,79281500
-12,84166603;2,60642200
-12,83666603;3,16498500
-12,83166603;2,79281500
-12,82666603;3,35137800
-12,82166603;2,42002900
-12,81666603;2,04785900
-12,81166603;2,23425200
-12,80666603;1,86146600
-12,80166603;2,42002900
-12,79666603;2,04785900
-12,79166603;0,93073320
-12,78666603;2,23425200
-12,78166603;2,79281500
-12,77666603;4,28211100
-12,77166603;1,86146600
-12,76666603;2,42002900
-12,76166603;1,86146600
-12,75666603;2,42002900
-12,75166603;1,86146600
-12,74666603;2,42002900
-12,74166603;2,04785900
-12,73666603;1,67568900
-12,73166603;1,86146600
-12,72666603;1,86146600
-12,72166603;0,93073320
-12,71666603;2,97859200
-12,71166603;2,04785900
-12,70666603;1,86146600
-12,70166603;2,42002900
-12,69666603;1,48929600
-12,69166603;1,30290300
-12,68666603;0,93073320
-12,68166603;1,30290300
-12,67666603;1,11712600
-12,67166603;0,74434050
-12,66666603;1,11712600
-12,66166603;0,37217020
-12,65666603;0,93073320
-12,65166603;0,18577760
-12,64666603;-0,74434050
-12,64166603;-0,74434050
-12,63666603;-0,55856290
-12,63166603;-0,37217020
-12,62666603;-1,11712600
-12,62166603;-0,93073320
-12,61666603;-0,74434050
-12,61166603;-1,67568900
-12,60666603;-0,93073320
-12,60166603;-1,11712600
-12,59666603;-0,74434050
-12,59166603;-1,11712600
-12,58666603;-0,93073320
-12,58166603;-1,30290300
-12,57666603;-1,67568900
-12,57166603;-1,11712600
-12,56666603;-1,30290300
-12,56166603;-1,86146600
-12,55666603;-1,30290300
-12,55166603;-1,30290300
-12,54666603;-1,30290300
-12,54166603;-1,48929600
-12,53666603;-0,74434050
-12,53166603;-1,11712600
-12,52666603;-1,86146600
-12,52166603;-1,30290300
-12,51666603;-1,30290300
-12,51166603;-1,30290300
-12,50666603;-1,67568900
-12,50166603;-1,67568900
-12,49666603;-1,30290300
-12,49166603;-1,30290300
-12,48666603;-2,23425200
-12,48166603;-1,67568900
-12,47666603;-1,67568900
-12,47166604;-2,97859200
-12,46666604;-2,60642200
-12,46166604;-3,90994000
-12,45666604;-3,16498500
-12,45166604;-2,97859200
-12,44666604;-4,09571800
-12,44166604;-4,09571800
-12,43666604;-3,53715500
-12,43166604;-4,09571800
-12,42666604;-4,46850300
-12,42166604;-4,84067400
-12,41666604;-3,90994000
-12,41166604;-4,65428200
-12,40666604;-4,65428200
-12,40166604;-4,84067400
-12,39666604;-5,21284400
-12,39166604;-5,21284400
-12,38666604;-6,51636300
-12,38166604;-5,95780000
-12,37666604;-6,32997000
-12,37166604;-7,07492600
-12,36666604;-7,26131900
-12,36166604;-7,63348900
-12,35666604;-6,88853300
-12,35166604;-6,88853300
-12,34666604;-6,88853300
-12,34166604;-6,88853300
-12,33666604;-6,70275500
-12,33166604;-6,51636300
-12,32666604;-5,58562900
-12,32166604;-6,32997000
-12,31666604;-5,95780000
-12,31166604;-4,84067400
-12,30666604;-4,46850300
-12,30166604;-4,65428200
-12,29666604;-4,46850300
-12,29166604;-4,28211100
-12,28666604;-4,28211100
-12,28166604;-4,09571800
-12,27666604;-4,28211100
-12,27166604;-3,90994000
-12,26666604;-3,72354800
-12,26166604;-4,09571800
-12,25666604;-5,02706700
-12,25166604;-4,65428200
-12,24666604;-4,46850300
-12,24166604;-4,65428200
-12,23666604;-4,84067400
-12,23166604;-4,84067400
-12,22666604;-4,65428200
-12,22166604;-4,28211100
-12,21666604;-4,46850300
-12,21166604;-4,65428200
-12,20666604;-4,65428200
-12,20166604;-5,02706700
-12,19666604;-5,39923700
-12,19166604;-5,02706700
-12,18666604;-4,84067400
-12,18166604;-5,02706700
-12,17666604;-5,02706700
-12,17166604;-6,14419300
-12,16666604;-6,14419300
-12,16166604;-5,95780000
-12,15666604;-5,95780000
-12,15166604;-5,77140700
-12,14666604;-4,65428200
-12,14166604;-4,84067400
-12,13666604;-4,84067400
-12,13166604;-3,53715500
-12,12666604;-3,16498500
-12,12166604;-2,97859200
-12,11666604;-2,79281500
-12,11166604;-3,35137800
-12,10666604;-2,04785900
-12,10166604;-1,67568900
-12,09666604;-1,30290300
-12,09166604;-2,04785900
-12,08666604;-1,67568900
-12,08166604;-1,86146600
-12,07666604;-1,30290300
-12,07166605;-1,67568900
-12,06666605;-1,30290300
-12,06166605;-1,30290300
-12,05666605;-0,18577760
-12,05166605;-0,55856290
-12,04666605;-0,18577760
-12,04166605;0,74434050
-12,03666605;1,48929600
-12,03166605;1,67568900
-12,02666605;2,42002900
-12,02166605;2,04785900
-12,01666605;2,42002900
-12,01166605;2,79281500
-12,00666605;3,16498500
-12,00166605;2,97859200
-11,99666605;2,04785900
-11,99166605;2,79281500
-11,98666605;1,86146600
-11,98166605;2,04785900
-11,97666605;2,04785900
-11,97166605;2,60642200
-11,96666605;3,16498500
-11,96166605;2,42002900
-11,95666605;2,79281500
-11,95166605;3,35137800
-11,94666605;3,90994000
-11,94166605;4,09571800
-11,93666605;4,28211100
-11,93166605;5,21284400
-11,92666605;4,65428200
-11,92166605;3,72354800
-11,91666605;4,46850300
-11,91166605;4,28211100
-11,90666605;3,72354800
-11,90166605;3,72354800
-11,89666605;3,90994000
-11,89166605;3,72354800
-11,88666605;3,16498500
-11,88166605;3,90994000
-11,87666605;4,28211100
-11,87166605;3,53715500
-11,86666605;4,46850300
-11,86166605;4,28211100
-11,85666605;4,65428200
-11,85166605;4,46850300
-11,84666605;4,46850300
-11,84166605;4,84067400
-11,83666605;4,65428200
-11,83166605;4,46850300
-11,82666605;4,65428200
-11,82166605;4,09571800
-11,81666605;4,28211100
-11,81166605;3,90994000
-11,80666605;3,90994000
-11,80166605;3,35137800
-11,79666605;3,90994000
-11,79166605;4,65428200
-11,78666605;3,16498500
-11,78166605;2,97859200
-11,77666605;3,72354800
-11,77166605;3,16498500
-11,76666605;2,97859200
-11,76166605;3,53715500
-11,75666605;3,72354800
-11,75166605;3,35137800
-11,74666605;3,35137800
-11,74166605;2,97859200
-11,73666605;2,04785900
-11,73166605;2,79281500
-11,72666605;2,79281500
-11,72166605;2,60642200
-11,71666605;3,35137800
-11,71166605;2,42002900
-11,70666605;2,97859200
-11,70166605;3,35137800
-11,69666605;3,16498500
-11,69166605;2,23425200
-11,68666605;2,79281500
-11,68166605;3,72354800
-11,67666606;3,16498500
-11,67166606;3,16498500
-11,66666606;3,35137800
-11,66166606;3,72354800
-11,65666606;2,79281500
-11,65166606;3,90994000
-11,64666606;4,09571800
-11,64166606;3,53715500
-11,63666606;3,90994000
-11,63166606;4,09571800
-11,62666606;3,90994000
-11,62166606;3,90994000
-11,61666606;3,90994000
-11,61166606;4,28211100
-11,60666606;3,90994000
-11,60166606;5,02706700
-11,59666606;4,46850300
-11,59166606;4,28211100
-11,58666606;5,21284400
-11,58166606;4,84067400
-11,57666606;5,77140700
-11,57166606;4,84067400
-11,56666606;5,21284400
-11,56166606;5,21284400
-11,55666606;4,46850300
-11,55166606;4,65428200
-11,54666606;4,65428200
-11,54166606;4,65428200
-11,53666606;4,65428200
-11,53166606;4,28211100
-11,52666606;3,90994000
-11,52166606;4,28211100
-11,51666606;4,46850300
-11,51166606;4,46850300
-11,50666606;4,65428200
-11,50166606;4,46850300
-11,49666606;4,65428200
-11,49166606;3,90994000
-11,48666606;4,84067400
-11,48166606;4,65428200
-11,47666606;4,84067400
-11,47166606;4,46850300
-11,46666606;5,02706700
-11,46166606;5,02706700
-11,45666606;4,09571800
-11,45166606;4,09571800
-11,44666606;3,90994000
-11,44166606;4,09571800
-11,43666606;3,72354800
-11,43166606;4,28211100
-11,42666606;3,90994000
-11,42166606;3,35137800
-11,41666606;3,35137800
-11,41166606;4,09571800
-11,40666606;2,23425200
-11,40166606;4,09571800
-11,39666606;3,90994000
-11,39166606;4,28211100
-11,38666606;2,97859200
-11,38166606;3,35137800
-11,37666606;2,04785900
-11,37166606;2,42002900
-11,36666606;2,60642200
-11,36166606;2,79281500
-11,35666606;2,79281500
-11,35166606;2,42002900
-11,34666606;2,23425200
-11,34166606;1,86146600
-11,33666606;1,48929600
-11,33166606;1,86146600
-11,32666606;1,11712600
-11,32166606;1,48929600
-11,31666606;2,42002900
-11,31166606;1,48929600
-11,30666606;1,86146600
-11,30166606;0,93073320
-11,29666606;2,04785900
-11,29166606;0,93073320
-11,28666606;1,48929600
-11,28166607;0,74434050
-11,27666607;1,11712600
-11,27166607;1,11712600
-11,26666607;0,93073320
-11,26166607;0,93073320
-11,25666607;1,48929600
-11,25166607;0,18577760
-11,24666607;1,11712600
-11,24166607;0,93073320
-11,23666607;1,11712600
-11,23166607;1,11712600
-11,22666607;1,30290300
-11,22166607;1,86146600
-11,21666607;1,48929600
-11,21166607;1,48929600
-11,20666607;0,93073320
-11,20166607;1,48929600
-11,19666607;1,30290300
-11,19166607;2,04785900
-11,18666607;2,04785900
-11,18166607;1,67568900
-11,17666607;1,48929600
-11,17166607;1,86146600
-11,16666607;2,23425200
-11,16166607;1,86146600
-11,15666607;1,48929600
-11,15166607;2,04785900
-11,14666607;1,86146600
-11,14166607;1,86146600
-11,13666607;1,86146600
-11,13166607;1,48929600
-11,12666607;1,67568900
-11,12166607;1,30290300
-11,11666607;1,86146600
-11,11166607;1,48929600
-11,10666607;1,30290300
-11,10166607;1,67568900
-11,09666607;1,67568900
-11,09166607;0,74434050
-11,08666607;2,04785900
-11,08166607;1,11712600
-11,07666607;1,30290300
-11,07166607;0,55856290
-11,06666607;0,18577760
-11,06166607;1,30290300
-11,05666607;0,55856290
-11,05166607;0,74434050
-11,04666607;0,18577760
-11,04166607;0,74434050
-11,03666607;0,74434050
-11,03166607;0,55856290
-11,02666607;0,18577760
-11,02166607;0,55856290
-11,01666607;0,18577760
-11,01166607;0,18577760
-11,00666607;-0,55856290
-11,00166607;-0,37217020
-10,99666607;0,00000000
-10,99166607;0,00000000
-10,98666607;-0,93073320
-10,98166607;-1,67568900
-10,97666607;-1,48929600
-10,97166607;-0,93073320
-10,96666607;-1,30290300
-10,96166607;-0,74434050
-10,95666607;-2,23425200
-10,95166607;-2,04785900
-10,94666607;-2,97859200
-10,94166607;-2,42002900
-10,93666607;-2,42002900
-10,93166607;-2,60642200
-10,92666607;-3,16498500
-10,92166607;-4,84067400
-10,91666607;-4,65428200
-10,91166607;-5,77140700
-10,90666607;-6,88853300
-10,90166607;-6,88853300
-10,89666607;-7,26131900
-10,89166607;-8,19205200
-10,88666608;-8,56422200
-10,88166608;-9,12278500
-10,87666608;-9,12278500
-10,87166608;-7,07492600
-10,86666608;-8,75061500
-10,86166608;-8,37844500
-10,85666608;-7,44709600
-10,85166608;-6,32997000
-10,84666608;-5,39923700
-10,84166608;-4,84067400
-10,83666608;-3,72354800
-10,83166608;-2,23425200
-10,82666608;-2,42002900
-10,82166608;-1,67568900
-10,81666608;-1,67568900
-10,81166608;-1,67568900
-10,80666608;-2,04785900
-10,80166608;-3,16498500
-10,79666608;-3,16498500
-10,79166608;-2,79281500
-10,78666608;-3,53715500
-10,78166608;-3,35137800
-10,77666608;-2,79281500
-10,77166608;-3,53715500
-10,76666608;-3,16498500
-10,76166608;-2,60642200
-10,75666608;-2,42002900
-10,75166608;-2,60642200
-10,74666608;-2,23425200
-10,74166608;-1,30290300
-10,73666608;-1,48929600
-10,73166608;-1,11712600
-10,72666608;-1,86146600
-10,72166608;-1,48929600
-10,71666608;-2,97859200
-10,71166608;-2,79281500
-10,70666608;-3,16498500
-10,70166608;-4,09571800
-10,69666608;-3,90994000
-10,69166608;-5,02706700
-10,68666608;-5,02706700
-10,68166608;-4,84067400
-10,67666608;-4,65428200
-10,67166608;-4,28211100
-10,66666608;-3,16498500
-10,66166608;-3,35137800
-10,65666608;-3,16498500
-10,65166608;-2,04785900
-10,64666608;-2,04785900
-10,64166608;-1,11712600
-10,63666608;-2,23425200
-10,63166608;-1,30290300
-10,62666608;-1,48929600
-10,62166608;-1,67568900
-10,61666608;-1,48929600
-10,61166608;-2,60642200
-10,60666608;-2,23425200
-10,60166608;-2,23425200
-10,59666608;-2,97859200
-10,59166608;-1,67568900
-10,58666608;-1,67568900
-10,58166608;-1,67568900
-10,57666608;-1,30290300
-10,57166608;-0,37217020
-10,56666608;-0,55856290
-10,56166608;0,37217020
-10,55666608;1,48929600
-10,55166608;1,11712600
-10,54666608;1,11712600
-10,54166608;2,23425200
-10,53666608;2,23425200
-10,53166608;2,42002900
-10,52666608;2,97859200
-10,52166608;2,97859200
-10,51666608;2,97859200
-10,51166608;2,79281500
-10,50666608;3,16498500
-10,50166608;3,35137800
-10,49666608;2,79281500
-10,49166609;3,35137800
-10,48666609;3,72354800
-10,48166609;2,97859200
-10,47666609;2,97859200
-10,47166609;2,97859200
-10,46666609;2,79281500
-10,46166609;2,42002900
-10,45666609;2,79281500
-10,45166609;2,42002900
-10,44666609;2,97859200
-10,44166609;2,42002900
-10,43666609;3,35137800
-10,43166609;2,60642200
-10,42666609;1,86146600
-10,42166609;2,23425200
-10,41666609;1,86146600
-10,41166609;2,42002900
-10,40666609;2,04785900
-10,40166609;2,79281500
-10,39666609;2,04785900
-10,39166609;0,93073320
-10,38666609;2,60642200
-10,38166609;1,86146600
-10,37666609;2,42002900
-10,37166609;2,04785900
-10,36666609;1,67568900
-10,36166609;2,04785900
-10,35666609;1,30290300
-10,35166609;2,23425200
-10,34666609;1,48929600
-10,34166609;1,11712600
-10,33666609;2,79281500
-10,33166609;1,30290300
-10,32666609;2,04785900
-10,32166609;1,48929600
-10,31666609;1,48929600
-10,31166609;1,86146600
-10,30666609;1,86146600
-10,30166609;1,48929600
-10,29666609;1,48929600
-10,29166609;1,11712600
-10,28666609;1,11712600
-10,28166609;0,74434050
-10,27666609;0,55856290
-10,27166609;0,00000000
-10,26666609;0,00000000
-10,26166609;-0,18577760
-10,25666609;0,00000000
-10,25166609;-1,11712600
-10,24666609;-0,37217020
-10,24166609;-0,74434050
-10,23666609;-0,74434050
-10,23166609;-0,74434050
-10,22666609;-0,37217020
-10,22166609;-0,37217020
-10,21666609;-0,93073320
-10,21166609;-1,11712600
-10,20666609;-0,37217020
-10,20166609;-0,93073320
-10,19666609;-0,74434050
-10,19166609;-0,74434050
-10,18666609;-1,67568900
-10,18166609;-1,48929600
-10,17666609;-1,30290300
-10,17166609;-0,93073320
-10,16666609;-1,48929600
-10,16166609;-1,48929600
-10,15666609;-1,86146600
-10,15166609;-0,93073320
-10,14666609;-1,30290300
-10,14166609;-1,48929600
-10,13666609;-1,30290300
-10,13166609;-1,48929600
-10,12666609;-1,11712600
-10,12166609;-1,48929600
-10,11666609;-1,86146600
-10,11166609;-1,30290300
-10,10666609;-1,86146600
-10,10166609;-1,30290300
-10,09666610;-1,11712600
-10,09166610;-1,67568900
-10,08666610;-2,04785900
-10,08166610;-2,42002900
-10,07666610;-2,42002900
-10,07166610;-2,60642200
-10,06666610;-2,60642200
-10,06166610;-2,42002900
-10,05666610;-3,35137800
-10,05166610;-3,16498500
-10,04666610;-3,72354800
-10,04166610;-3,53715500
-10,03666610;-4,09571800
-10,03166610;-4,09571800
-10,02666610;-4,46850300
-10,02166610;-5,02706700
-10,01666610;-4,28211100
-10,01166610;-5,02706700
-10,00666610;-5,02706700
-10,00166610;-5,39923700
-9,99666610;-5,39923700
-9,99166610;-6,32997000
-9,98666610;-6,32997000
-9,98166610;-6,70275500
-9,97666610;-5,95780000
-9,97166610;-6,88853300
-9,96666610;-7,26131900
-9,96166610;-7,26131900
-9,95666610;-7,26131900
-9,95166610;-7,26131900
-9,94666610;-7,26131900
-9,94166610;-7,26131900
-9,93666610;-6,88853300
-9,93166610;-5,95780000
-9,92666610;-5,02706700
-9,92166610;-5,02706700
-9,91666610;-4,84067400
-9,91166610;-4,84067400
-9,90666610;-4,09571800
-9,90166610;-4,46850300
-9,89666610;-4,46850300
-9,89166610;-4,46850300
-9,88666610;-3,90994000
-9,88166610;-4,46850300
-9,87666610;-4,65428200
-9,87166610;-4,46850300
